"long","lat","age"
121.585696302995,25.0616342415949,5
121.585732893915,25.061562875348,5
121.546554351946,25.0234030047836,5
121.577461242391,25.0299292646579,5
121.574529191404,25.0856286831788,5
121.517105016711,25.0688110765174,5
121.562000369133,25.0071759184017,5
121.519658547285,25.0429911829317,5
121.547780559029,24.9971450561109,5
121.585367001822,25.0478812556232,5
121.585354601044,25.0479223910073,5
121.585442857495,25.0479650617311,5
121.538428552161,25.0576108946332,5
121.538332129402,25.0576116955862,5
121.582836601387,24.9854992916307,5
121.582841294888,24.9856081972479,5
121.571561081268,25.0369564939269,5
121.571413181752,25.0371768324812,5
121.571274739143,25.0371754688854,5
121.571011937995,25.0370427374663,5
121.571015492682,25.0369051363549,5
121.571253851708,25.0367436834889,5
121.571398595123,25.0367469368294,5
121.535644885356,25.0039573602733,5
121.53562959693,25.0038083790792,5
121.535812666451,25.0039682307206,5
121.5359720135,25.0039714935778,5
121.535975626926,25.0038339010015,5
121.535828851757,25.0038306018862,5
121.535825993836,25.0036490837193,5
121.535955993445,25.0036562621827,5
121.535961927728,25.0035740758559,5
121.5358255877,25.0035554545206,5
121.510080946952,25.0590695273017,5
121.509592180015,25.0589598168408,5
121.509574484108,25.0589923696243,5
121.52017977093,25.0292344101121,5
121.520135635784,25.0292154520648,5
121.580073050696,25.0569594373848,5
121.580108970611,25.0569724960395,5
121.592854521584,25.0704839699901,5
121.515067928555,25.1377754630353,5
121.587480968087,25.0617157383076,5
121.525835062396,25.119865390091,5
121.510525486428,25.0794867432739,5
121.510863755006,25.0795983036012,5
121.543245279448,25.0498457020189,5
121.567308852572,24.9824944645102,5
121.567354040773,24.9822917374221,5
121.563547831988,25.0850676696388,5
121.525114996239,25.0497292642964,5
121.525075676928,25.0497329874335,5
121.528686003388,25.1129850011221,5
121.509557106709,25.0591259094203,5
121.52870574365,25.0304997506789,5
121.52851733934,25.0373657800788,5
121.50962337358,25.0586608803279,5
121.537578009752,25.0644298481587,5
121.537619978138,25.0644325671255,5
121.537668250272,25.0644352542259,5
121.537710228573,25.0644379731312,5
121.551128419971,25.0834801637714,5
121.551120221728,25.0835222376691,5
121.551118299834,25.0835623743189,5
121.54849443422,25.1350437428263,5
121.568582327826,25.0817748688059,5
121.568584623122,25.0816708755468,5
121.568754899699,25.0817564404423,5
121.524721461598,25.0509202124234,5
121.52488501964,25.0509043500285,5
121.524897842006,25.0509597190498,5
121.545751570002,25.0944461275475,5
121.484472974247,25.1386214579918,5
121.484417843353,25.1386144700144,5
121.484323391592,25.138618353883,5
121.484461586443,25.1387289826717,5
121.484355261886,25.138714993818,5
121.555104217755,25.1148521511589,5
121.583505804426,25.0598346459065,5
121.583607231736,25.0598795318184,5
121.510744358065,25.0856317727602,5
121.510739833558,25.0857407026948,5
121.496442269125,25.0239956097125,5
121.49627208941,25.0239216416524,5
121.607764237663,25.0726415079114,5
121.607793513545,25.0726203709407,5
121.607837449949,25.0725972600059,5
121.54039641129,25.0336750519143,5
121.502942453705,25.0898029196415,5
121.480225780075,25.1368230379746,5
121.480185738541,25.1367839951991,5
121.48011216107,25.1367565176285,5
121.480006994673,25.1367033583538,5
121.479943908762,25.1366729848302,5
121.509319026782,25.0625236129042,5
121.533700636128,25.0169810694745,5
121.584770686779,25.0849380580207,5
121.593965080199,25.070096825535,5
121.593969954956,25.0702382113502,5
121.61497973534,25.044312417784,5
121.615132404526,25.0439081261254,5
121.615088437796,25.0440301228698,5
121.615028898919,25.0441832313334,5
121.511401366594,25.119200776962,5
121.51143309066,25.1192560814224,5
121.553007072981,25.0137547113949,5
121.519165826631,25.1191822751133,5
121.592283411668,25.0650240725027,5
121.591969046269,25.0651840924585,5
121.59177858189,25.0652914181284,5
121.591535700056,25.0654207008335,5
121.590052386904,25.0688007338082,5
121.591568980794,25.0687447556257,5
121.525741560351,25.0480204072941,5
121.580580000435,25.0647029198685,5
121.607287803478,25.0518979279116,5
121.528337692555,25.0779858671628,5
121.509520851213,25.0593968220553,5
121.576473072024,25.0575334176121,5
121.524202817098,25.1079267465902,5
121.49347243852,25.1324331253567,5
121.52236993998,25.0303911196477,5
121.546278688629,25.0965517294169,5
121.531062935908,25.1209250477672,5
121.531136710463,25.1209954816096,5
121.531196094998,25.1211366741624,5
121.531253379118,25.1212759693097,5
121.531262348256,25.1214077908901,5
121.597545332943,25.0565123615692,5
121.597730378434,25.0566014364683,5
121.596936369657,25.0583316767157,5
121.59698404311,25.0582110877329,5
121.583696537739,24.9864665951976,5
121.583644669364,24.9865833693979,5
121.518481399548,25.0302847428233,5
121.535153322394,25.0357762080675,5
121.580851533578,25.0696255765039,5
121.580738501506,25.0697214356232,5
121.580606254784,25.0698141919503,5
121.580226228347,25.069569231393,5
121.580437067101,25.0694825148309,5
121.580621868197,25.0694277144766,5
121.500675090041,25.0314716078128,5
121.50164790798,25.0353695941343,5
121.501597566332,25.0353716509377,5
121.584278249938,25.0599212929388,5
121.584410836779,25.0599887159915,5
121.575176487542,25.0631479934053,5
121.569080174184,25.0604384664688,5
121.569072044148,25.0604958255627,5
121.569061858191,25.0605608482968,5
121.569045527489,25.0606602823107,5
121.569041573364,25.0607119016338,5
121.527073748746,25.0238178987462,5
121.515767434174,25.0608290040236,5
121.515278611737,25.0608107489737,5
121.515238490563,25.0608108881865,5
121.515187399466,25.0608044207852,5
121.515183581401,25.060761243729,5
121.515179767319,25.0607213889895,5
121.51517957287,25.0606748860583,5
121.515716384764,25.0608325036523,5
